,ticker,mean,std,sharpe,beta,r2
50,AMCR,0.1686899523595482,0.7592687664681114,0.2221742284280214,1.0062671825877103,0.5434543873747613
51,AMCX,-0.7543963302528688,0.7432712025875535,-1.014967790527314,0.8163990157611085,0.3411979391736675
52,AMD,1.817333207943928,0.7720745837143416,2.3538311534631733,1.213467160022193,0.6986080910068937
53,AME,-0.25698633755612277,0.7251870038792811,-0.3543725083067018,1.2526850615048213,0.8438783398787173
54,AMG,-0.3511481336253005,0.8150824479548309,-0.4308130232792842,1.342862657224876,0.7676374952941954
55,AMGN,0.49145383582998625,0.5496494125520394,0.8941223707456555,0.8739100411100144,0.7149208950212832
56,AMH,0.14028456390594624,0.6430714709671568,0.21814770245516132,0.9622230930395728,0.6331828349571116
57,AMP,-0.43994955803205094,1.0807400161062182,-0.4070817694130902,1.917974708497826,0.8907162090713008
58,AMT,1.1262986861769075,0.6830341075324609,1.6489640469723992,1.0851484714666915,0.7138214797224169
59,AMTD,-0.3350939610475844,0.8024391288110138,-0.41759424362081915,1.2175694636804226,0.6511174994558395
60,AMZN,2.23854970937924,0.4508345997222272,4.965345851357633,0.607515753775569,0.5135428401147537
61,AN,-0.41788212414207726,0.8465641884072862,-0.49362131054500985,1.0722872874052838,0.4537311507326538
62,ANAT,-0.6287201804194434,0.5892460901849806,-1.0669908394675487,0.8253261573108969,0.5548222484122135
63,ANET,1.030373292836725,0.6672004312160567,1.5443234815642133,1.0587114441492542,0.7120961644690665
64,ANSS,0.7103156910018296,0.6929965548333687,1.02499166272569,1.1421188145370498,0.7681684900223835
65,ANTM,0.2663597883281239,0.8441192734822487,0.3155475733059723,1.3044868245231136,0.6754105328596249
66,AON,-0.06616792874631905,0.6121141152948064,-0.10809737448131097,0.8655784461752507,0.5655150225257197
67,AOS,-0.12176893156716062,0.464049541101157,-0.2624050252871956,0.6401403961481597,0.5381679638449932
68,APA,-0.48145659651862005,1.7502282449172786,-0.27508217737702845,1.7841032284006133,0.2938641786752767
69,APD,0.36945855446408427,0.6626056322700948,0.5575843857504121,1.1097318822086426,0.7932716767434251
70,APH,-0.24349542859841566,0.6001006563431779,-0.405757644196224,1.025863888765795,0.8264704868245988
71,APLE,-0.6678675503755742,1.1643271163589426,-0.5736081733320053,1.3913617199892703,0.4038556333435619
72,APTV,-0.35524731424903755,1.1005844737402977,-0.3227805976961878,1.3909625311049951,0.45173128306142096
73,APY,-0.9143535421920961,1.8180468961628382,-0.502931769319002,1.9167621583585563,0.3143564374236072
74,ARD,-0.4934260480700702,0.9837497719219718,-0.5015767852286804,1.2841575073030487,0.48190714862213035
75,ARE,0.36820815286783026,0.6658760973790478,0.5529679685411939,1.0995279790184092,0.7711196800165069
76,ARMK,-0.5525613852727471,1.2383744382800643,-0.44619895904842855,1.187807211059178,0.26018606019637747
77,ARNC,7.523253958747569,2.2326453699617668,3.369659176493579,0.40494687313923683,0.005185051304108845
78,ARW,-0.5805419223256907,0.7054604648221824,-0.8229262322616782,1.0665999167207016,0.6464780718570895
79,ASB,-0.6855371886225832,0.7619497769820668,-0.8997144028808055,1.1630117483233922,0.6588879712521525
80,ASH,-0.3641068231153456,0.6685839986186527,-0.5445939835048685,1.062747169404703,0.7145687594510035
81,ATH,-0.7119457549313217,1.200050081467134,-0.5932633695261492,1.7650616910621366,0.6118107514889584
82,ATO,0.39768756262566773,0.6547799529138139,0.6073606268120029,0.985135186547925,0.6401724522515377
83,ATR,0.15332624219207647,0.49543433692044725,0.30947843289411797,0.7246281880240293,0.6049985175524376
84,ATUS,0.3988165147182563,0.6971167770316326,0.572094271517094,1.0276247982891613,0.6145456521568116
85,ATVI,1.3484572938969372,0.5273942370143339,2.5568297854955286,0.6559846106804438,0.4375348093704936
86,AVB,-0.24362553876505844,0.7494284610594439,-0.32508178088226397,1.098758250891829,0.6079110002297929
87,AVGO,0.0035394384275810875,0.810423518902155,0.004367393523297311,1.2868059213595715,0.7130140657892992
88,AVLR,1.330436151695713,0.7266819075859805,1.8308370386093544,0.987675195145967,0.5224390926938396
89,AVT,-0.5126964595999739,0.7925295875991148,-0.6469114435880355,1.193903403953888,0.6418055661973392
90,AVTR,-0.15073547818117128,0.9133990737841103,-0.1650269663146154,1.2319594025124696,0.5144790885707267
91,AVY,0.0024169509587705917,0.7383405294024404,0.0032734908386062695,1.0887107938912348,0.6149045521376885
92,AWI,-0.096170183723295,0.719448662439117,-0.13367205854167996,1.1528938143870096,0.7262314745046101
93,AWK,0.9527075006099217,0.6961708757457378,1.3684966346651346,1.004803821363318,0.589151411858845
94,AXP,-0.4686410977845966,0.9083264553167829,-0.5159390602810924,1.506667352866364,0.7781205714105108
95,AXS,-0.7208550597904295,0.6399004165608834,-1.1265113150959227,0.974902844118492,0.6564383677720287
96,AXTA,-0.6249971903447191,0.8329658603658894,-0.7503274985005776,1.1882557365718587,0.575521434997549
97,AYI,-0.6481840457994532,0.791787992897688,-0.8186333357080968,1.1448427133579648,0.5912482841576993
98,AYX,1.699249111718745,0.9527295306748348,1.7835587719372332,1.305521563931403,0.531037161627498
99,AZO,0.12777126103994996,0.669250246192401,0.19091701761319535,0.9827975213667101,0.6098837945960345
100,AZPN,-0.32176020708959807,0.6434826563887034,-0.5000293386232852,0.9509196685963375,0.6176039097941047
101,BA,-0.8646810268253154,1.2302998404566683,-0.7028213760511902,1.6644616910974286,0.5176327437057853
102,BAC,-0.588876620898207,0.8265144407093985,-0.7124819505788349,1.4394901273234686,0.8578523739941523
103,BAH,0.8423840730078513,0.5166993722407468,1.6303175855521606,0.7226304259923607,0.5531624441524253
104,BAX,1.0522147874727277,0.5696101150912536,1.847254393128463,0.8342239657429155,0.6066050291843111
105,BBY,-0.050957949069434405,0.7406896691170117,-0.06879797463650629,1.21119464085666,0.7562255987659324
106,BC,-0.20069135401923954,1.0273455565043503,-0.19534941553853863,1.4923532407093656,0.5967689797547975
107,BDN,-0.5725376488029632,0.7582484529469506,-0.755079217870847,1.230666392656688,0.7449955592933425
108,BDX,0.47379452502513075,0.5223265007351793,0.9070849829718781,0.6468153444862065,0.43368317607956886
109,BEN,-0.6279417773484992,0.6954817879250069,-0.9028874490329709,1.0207945623344823,0.6092579993010345
110,BERY,-0.29250623026977307,0.6104244443808432,-0.4791849883509559,0.8214506705033403,0.5121476823225053
111,BFAM,-0.3370972348623408,0.9101583861076997,-0.3703720583226619,1.0449702817178288,0.37279492981877793
112,BG,-0.4906717872301263,0.6678829634083433,-0.7346673206427183,0.9894611833789166,0.6207158853378563
113,BHF,-0.5062740641491317,1.2693644641070667,-0.3988405839809528,2.1129583047360545,0.7836195279112452
114,BIIB,0.7443927587727772,0.6661474130825832,1.117459505439067,0.8984069130738453,0.5144006950611302
115,BILL,4.007627600252377,1.0848346879937194,3.6942288485115062,1.0601257295722148,0.27007456869850577
116,BIO,1.5373282823505865,0.5320171326899302,2.8896217581898265,0.7557301430870864,0.5706611683586476
117,BK,-0.4537045618905774,0.6808454998705192,-0.6663840210104367,1.132069936991042,0.7818896069304269
118,BKI,0.9545033274505863,0.5038832815394015,1.8942944971988482,0.7199822068206108,0.5774038791561571
119,BKNG,-0.5685526576026696,0.6498903567271305,-0.8748439667052759,1.0301787559604094,0.7106259486804267
120,BKR,-0.7308232056036652,0.9673211067273628,-0.7555125185639581,1.4857286284159408,0.667165719954083
121,BKU,-0.7509827876860148,0.9710088749951279,-0.773404658829491,1.2892665851885219,0.4985803096996524
122,BLK,0.4333047774989447,0.7494065978337298,0.5781971746065168,1.2742204928998542,0.8176175673333156
123,BLL,0.7299475512938434,0.5968908091302922,1.222916386260702,0.841629377973618,0.5622740723130695
124,BLUE,-0.4308393858056139,0.8635576819159663,-0.4989121107112557,1.0161791817528032,0.3916101602517037
125,BMRN,1.6257423475431434,0.6136825998119441,2.649158291340399,0.9277805535970574,0.6463964752430992
126,BMY,0.3904952485968125,0.40380129154323535,0.9670480426261882,0.6435432720994614,0.7183170405894896
127,BOH,-0.5558064754696744,0.7331889099060763,-0.758067215638702,1.1084402267059714,0.646381399307095
128,BOKF,-0.7330038877595662,0.9190170880229257,-0.7975954933944391,1.4282051256160553,0.6830147292806636
129,BPOP,-0.6404610865450349,0.8394562376146384,-0.762947558010815,1.2616604232040427,0.6388294176677758
130,BPYU,-0.8216506852265348,0.9750906388436646,-0.8426403172128795,1.3640789409924161,0.5534585515963601
131,BR,0.12889080481846182,0.5634505100488604,0.22875266331249727,0.8451274173507597,0.6362516148161165
132,BRK,-0.19090924764381145,0.5264921645610069,-0.3626060566409246,0.9403668059614887,0.9022083133450511
133,BRKR,-0.3997592973950512,0.7076435619614109,-0.564916179392657,1.120186586345568,0.7086759328167143
134,BRO,0.05807842706734778,0.5936990761471578,0.09782468829874365,0.9762429889417319,0.7646790247347449
135,BRX,-0.8416314049059679,0.9794731380795821,-0.8592695115213924,1.2523273174815197,0.4623242950574702
136,BSX,-0.1544478556381973,0.6153037924143366,-0.2510107324906497,1.0101969396175985,0.7623053736434436
137,BURL,-0.16019157996644684,0.8611714931877458,-0.18601588793130563,1.23456911662269,0.5812294281214276
138,BWA,-0.6448561413348708,0.6703916488381213,-0.9619095680151939,0.9295870583379062,0.5437747213395703
139,BWXT,-0.2019360417403444,0.5212032409226323,-0.38744203006657807,0.6077232586925305,0.38449754277183923
140,BXP,-0.5184833051244175,0.7311339356970076,-0.7091495549719422,1.147994775788272,0.6972395387965352
141,BYND,6.660342787128574,1.0743418806213005,6.199463045484967,0.9740440192000944,0.2324707004076717
142,C,-0.7257898302973159,0.9429820839304827,-0.7696751005831641,1.5999271703939508,0.8141222281133884
143,CABO,2.0327878840938656,0.675745838766659,3.008213691413948,1.0509229748308535,0.6840235922432285
144,CACC,-0.590007735244142,0.8711279910630928,-0.6772916738952655,1.0452809997469847,0.40719106809038774
145,CACI,0.5130427763423673,0.6710886351212351,0.7644933165194846,1.095322483988649,0.7533907870003338
146,CAG,0.6178214435662577,0.5019812561047781,1.2307659619810594,0.3842804072228899,0.16573626618057624
147,CAH,0.6582959861206141,0.6167730108110009,1.0673229447167512,0.9456470116789399,0.6648190483857963
148,CARR,9.71139695773324,1.8462852250822546,5.259965700749506,0.14314007151456115,0.0025968777656859565
149,CASY,0.5194180897097911,0.6716059521526845,0.7733970910247462,0.883894035027918,0.48985483746920133
150,CAT,-0.3330572963547058,0.6083608614549574,-0.5474666722612055,0.9760751839370149,0.7280145817664065
151,CB,-0.5384965752017083,0.6729064800268265,-0.8002547028232516,1.0645919315495116,0.7078691534003757
152,CBOE,-0.16552243301411607,0.6363910736346304,-0.2600954662496524,0.835173430153487,0.4870810662547673
153,CBRE,-0.5234470460397173,0.8248121075657349,-0.6346258029414296,1.237413407534242,0.6365252671399182
154,CBSH,-0.12192348090547855,0.6929923347079012,-0.17593770493416747,1.0357051835141153,0.6317009149302444
155,CBT,-0.5326722170711691,0.8325467411529671,-0.639810584488612,1.2461917250896775,0.6336486936844807
156,CC,-0.4404093738973941,1.2755295135671647,-0.3452757221318531,1.7543036909441005,0.5349640503854969
157,CCI,1.5651219682007906,0.6570018076044946,2.3822186637619893,1.0365745622773541,0.7039860170517716
158,CCK,-0.04616942190826445,0.7610744122574005,-0.06066347937164605,1.3036563496692517,0.8297897666388169
159,CCL,-0.9566696001590361,1.5231014770255387,-0.6281062782680206,1.847951871381874,0.41631274028821985
160,CDAY,-0.2945330053103302,0.8108186186399756,-0.363253875206226,1.1792945770492251,0.5982645166440588
161,CDK,-0.6470045489540195,0.5680609986126438,-1.1389701995633863,0.8121389684394402,0.5780518842005329
162,CDNS,1.489613356029745,0.6724803017449772,2.2151033304089953,1.1334022297256652,0.8033504814109733
163,CDW,-0.3674805635825642,0.7210397895444248,-0.5096536542244774,1.1816050655628734,0.7594904085888627
164,CE,-0.5415128650644081,0.7799107671055713,-0.6943266946731448,1.2316409297183448,0.705300938293256
165,CERN,0.4227000212699952,0.4190427543416102,1.008727670125525,0.6073249667508918,0.5940481759907784
166,CF,-0.6340088797589608,0.7966990558776014,-0.7957946919625383,1.224679198437494,0.668270277435135
167,CFG,-0.7360523817267066,1.0515446015115002,-0.6999725743146776,1.5980861958334869,0.653192323216762
168,CFR,-0.532114604791039,0.8719727064306096,-0.6102422711935926,1.35783908467203,0.6857832860079536
169,CFX,-0.4392278941532536,1.1165461076455074,-0.39338088337387694,1.6833434272978638,0.6428182517379025
170,CGNX,0.17544526163634644,0.8372657923642479,0.2095454791493738,1.2878706664590167,0.6691351977499891
171,CHD,0.6107924625421557,0.48018097522201975,1.2720047108483328,0.5976763008077366,0.438145383588048
172,CHE,0.8527357494977326,0.6378850532873542,1.3368172605756172,0.9655308337464812,0.647953008307635
173,CHH,-0.48243977647671044,0.7599476181263797,-0.6348329344937568,0.9524824462162059,0.44426562682861037
174,CHNG,-0.5411360364910502,0.8512105743366752,-0.6357252280526973,1.0580344063243319,0.4369398239464497
175,CHRW,0.1564684640905034,0.4007076548176069,0.3904803469794565,0.4907662992154333,0.42421913536965783
176,CHTR,0.740848708119388,0.5143240245314191,1.4404318538188972,0.8107330253734529,0.7027133022054304
177,CI,0.394739838584812,0.7809665431211777,0.5054503833252721,1.2967288858978328,0.7797036739859308
178,CIEN,1.133671024447659,0.6170337742441674,1.8372916876978802,0.9525866873611667,0.6740423914898639
179,CIM,-0.9019854444621334,1.2123388500556997,-0.7440044047261972,1.0088619872611821,0.19584457238268937
180,CINF,-0.32146522679820466,0.747361085394528,-0.43013375071369264,1.2349610519910017,0.7722210374131981
181,CIT,-0.8784159757071706,1.1943098660966822,-0.7355008952392433,1.8366632518842076,0.6688382491595772
182,CL,0.7968152075813566,0.5157552177366894,1.544948417735946,0.7551220184243012,0.6062378884438243
183,CLGX,0.0133891095756129,0.804636758457485,0.01663994272556012,1.0955230463766765,0.5242511200023803
184,CLH,-0.5054099040963543,1.1145946840375203,-0.4534472587519903,1.3998847686056826,0.44611488043702574
185,CLR,-0.7661263219151531,1.5885869843701688,-0.48226904126304493,1.647871413223465,0.30431314166599854
186,CLX,2.0507953360888056,0.4385932637841076,4.675847773846079,0.3608065855043911,0.19139080322624602
187,CMA,-0.8354307432225151,0.9665135217744777,-0.8643756392447566,1.4173900726027486,0.608217585245634
188,CMCSA,-0.16634033555161054,0.5666033141219547,-0.2935745898510712,0.9101838588151164,0.7297869717970917
189,CMD,-0.855798057289028,1.227116174238817,-0.697405897872613,1.2708258439824929,0.3033170220821788
190,CME,0.30539814471314575,0.7441336095175571,0.41040767519040566,1.0658459686414445,0.5802072097833032
191,CMG,0.9653327493790316,0.7595012495796537,1.2710087704441506,0.9328433561197622,0.426635046247579
192,CMI,-0.12018620672394698,0.632240614951557,-0.19009567541489844,0.9535921302310992,0.643363771731587
193,CMS,0.44609094776767044,0.6160602863575928,0.7241027504063726,0.9128889495143085,0.6209913362632276
194,CNA,-0.5419562709444383,0.688717639749342,-0.7869063309336504,1.1186196735720189,0.7460682550828239
195,CNC,1.8355906958551444,0.8002022212853661,2.2939085234062864,1.2185417909163154,0.6558090707841822
196,CNK,-0.7668970204891608,1.859622484119713,-0.4123939278203478,0.9793286674653152,0.07843383066833776
197,CNP,-0.5598595061372436,0.9107670807073188,-0.6147120575575109,1.406856371457446,0.6748091175614819
198,COF,-0.6862605512597109,1.0050476076908987,-0.6828139741921255,1.6235913190277391,0.7380337812610641
199,COG,2.0154753421691303,0.7175130685219049,2.808973704578037,0.8102771866822795,0.3606647182882128
200,COHR,-0.38834977863499265,0.8315910980139857,-0.46699607482866706,1.1853198869360935,0.574576085854527
201,COLD,0.2814706789959034,0.6903597533246526,0.40771594468013167,0.9970255282496636,0.589871882090516
202,COLM,-0.49477379077960737,0.6428891642359568,-0.769609783931609,1.047728308818697,0.7511405588851078
203,COMM,-0.09559739914602372,1.011708230350793,-0.09449107586371706,1.197246933076327,0.3960526908413041
204,CONE,1.6262499030745596,0.7284960858908452,2.232338559631232,1.109209366366768,0.6556448872539253
205,COO,0.16440068808286568,0.5682283827076375,0.2893215000973516,0.9088006274679636,0.7234149156695527
206,COP,-0.6593077636338576,1.0354284983218098,-0.6367487129265256,1.4458334294161805,0.5514325065343808
207,COR,1.0637021616053945,0.5419232395076071,1.9628280982595931,0.8121311023631095,0.6351448825302206
208,COST,0.8382372141201719,0.4537216376859423,1.8474702207179816,0.6573031439364937,0.5935379674126993
209,COTY,-0.4932632457539008,1.2772174419536308,-0.386201463863041,1.3900856941055395,0.3350036464351246
210,COUP,1.2513668317077808,0.8101803098033998,1.5445534982347822,0.9995425229441318,0.43046242634177767
211,CPA,-0.7484435366285864,1.2413333325628517,-0.602935180257629,1.4477065516806231,0.3846629102079989
212,CPB,0.7332562504131654,0.4496359874756414,1.630777497437055,0.41579907961228935,0.24184715797387457
213,CPRI,-0.8954362030319694,1.4511009188275141,-0.6170736930932961,1.6037564688935404,0.34544401767218347
214,CPRT,-0.20743546607306507,0.6741100209336229,-0.3077175232994948,1.0463952407140196,0.6814374742757197
215,CPT,-0.15536066086725175,0.7163765133451208,-0.21687012063222874,1.1142317431395263,0.6841706566188014
216,CR,-0.684210089353896,0.7496413618085087,-0.9127165658298793,1.3071310479058342,0.8598590112257515
217,CREE,0.11233022980574714,0.9566191803667409,0.11742418729539052,1.469323231784521,0.6671947036580224
218,CRI,-0.5535714735759493,0.7327451390107234,-0.7554761459398068,1.0274514417421656,0.5560486461491367
219,CRL,0.23045740526497016,0.7437462627642708,0.30986025315735033,1.1853712233741474,0.7183816573340474
220,CRM,0.2745701563463443,0.6296241676976959,0.4360857959921494,1.04080537442071,0.7728093016668169
221,CRNC,0.4191435134020456,1.0814418973560729,0.38757839364904817,1.0253376806210412,0.254228082230018
222,CSCO,0.0740984703945764,0.6159494784160249,0.12029959110466001,1.0235840116967792,0.7810033048298926
223,CSGP,0.3967432034877305,0.5936288272852482,0.6683354737034848,0.904158927501995,0.6560782679320889
224,CSL,-0.4278474829364267,0.6296275126186458,-0.6795247576729804,1.0214156282813334,0.7442754107443748
225,CSX,0.1179285109974888,0.7081085963593021,0.16654014879046966,1.2178775916730162,0.8365725573909185
226,CTAS,-0.31898617143599917,0.748685964872327,-0.42606137473192207,1.2181547814853524,0.7486893112143274
227,CTL,-0.15506459117463034,0.7597723064638255,-0.20409350256044548,1.0936239872606375,0.5859562670159296
228,CTLT,1.2260344936170653,0.7520153242012974,1.6303317953250696,1.1959438873346089,0.7152605852653698
229,CTSH,0.1249722310866459,0.7338269922983099,0.1703020363086387,1.2094793839020836,0.7682554385423987
230,CTVA,0.3083090510026114,0.7129747297631089,0.43242633733323105,1.1141760699839456,0.6906459136117158
231,CTXS,2.710253324220092,0.5417512770926426,5.0027631476291345,0.5633227485289141,0.3057811851826113
232,CUBE,-0.20075426184794032,0.5556153212471545,-0.361318801283809,0.8161716082482544,0.6102539626274576
233,CUZ,-0.45247475172922547,0.7539434075778566,-0.6001441848040833,1.2354772218226704,0.759430538879231
234,CVET,-0.3608261599102811,1.0699365435578292,-0.33724071028589814,1.365725558554429,0.46079408948168465
235,CVNA,2.907167929751436,1.597570982094066,1.8197425731536354,1.8890615784790283,0.3954285033301108
236,CVS,-0.09117696269280029,0.5707167582623842,-0.1597586918078234,0.8532497458859791,0.6321310931679408
237,CVX,-0.29138511326557903,0.9179463220527625,-0.3174315384955925,1.4020130132707453,0.6597290155362994
238,CW,-0.5352138473619137,0.7286726288481759,-0.73450521698329,1.2458410275573921,0.8267161328886471
239,CXO,-0.5696572610642057,0.9481475189856344,-0.6008107912085742,1.2779517041338306,0.5137751857136583
240,CXP,-0.5794142139628059,0.9708866459451112,-0.5967887357218454,1.5429996357147806,0.7143164634157804
241,CY,1.4173095365852815,1.0464122454517535,1.3544466272691653,0.6556149651434962,0.116634720489878
242,CZR,-0.15521143207909982,1.3420892937056954,-0.11564910979249335,1.1159904839298735,0.1955483820526568
243,D,0.4973111076281207,0.7307865900226962,0.6805148239141547,1.1255737244387933,0.6709077701891583
244,DAL,-0.8989939129158688,1.0056132774561375,-0.8939757788302282,1.1967173579218247,0.4005135845081107
245,DBX,1.4334968048344927,0.6944671118207656,2.06416802240804,0.7761408757705562,0.3532432026824486
246,DCI,-0.40674978825406893,0.6326523513070776,-0.6429278061066436,1.0183908010360685,0.7328156752625979
247,DD,-0.5278671704168861,0.759796616389316,-0.6947479878568051,1.1930949633207113,0.6973509265306186
248,DE,-0.23158069331105102,0.6606296270386208,-0.35054542489889373,1.0957852071977987,0.7780918056144128
249,DEI,-0.5013146571690599,0.7025677060194572,-0.7135463996905891,1.141810710956444,0.7469781987571803
250,DELL,-0.27335650718706894,0.7330654451449214,-0.37289509278810495,1.1304294760704086,0.6725080969840785
251,DFS,-0.8163553500686886,1.2142938373558545,-0.6722881439028928,1.901005719538145,0.6931310162870097
252,DG,1.1970323801718803,0.4633604404455146,2.5833719836353537,0.5529835963984443,0.4027936907789482
253,DGX,0.6657484920729928,0.6008844249138429,1.107947659266506,0.8488867933468609,0.5644347293516153
254,DHI,-0.1521369510713062,0.8134288547231514,-0.18703166255773612,1.1764891464286769,0.5916062723622986
255,DHR,0.8745279931983512,0.4991608016995534,1.751996531419814,0.8308813222573169,0.7835976296575252
256,DIS,-0.5124868692362425,0.6482460534709592,-0.7905746074228919,1.047636842708799,0.7386485185575808
257,DISCA,-0.5892297448768371,0.6039199196985339,-0.9756752934577322,0.8741764197955685,0.5925643691890569
258,DISCK,-0.6256614996163803,0.6019908797155089,-1.0393205623182493,0.8541762483403652,0.5693918239910475
259,DISH,-0.47772382523157464,0.9078929837693414,-0.526189577154993,1.4689881158381155,0.7403947198771343
260,DKS,-0.636096472775526,0.9728345176598802,-0.6538588642039903,1.2250787936838148,0.44848318961252764
261,DLB,-0.0230049808624867,0.6519452130337768,-0.03528667808669811,1.065348594147438,0.7551919301614366
262,DLR,2.6146688853999818,0.6481311693050196,4.034166244779816,0.9583710482465556,0.6183546395748609
263,DLTR,-0.18646945787531055,0.6743237422687792,-0.27652809205253454,0.7617221514341119,0.3608712938191484
264,DNKN,-0.21095621668559372,0.8931138598256226,-0.23620304887753302,1.331073784283106,0.6281837097133409
265,DOCU,3.632951762466175,0.6081692119455103,5.9735871055433725,0.5976583245226524,0.27311977926818254
266,DOV,-0.21549617507310015,0.7195999467662211,-0.29946663565152976,1.2435283002399886,0.8445496177036781
267,DOW,-0.5698743094880159,0.9016028733508709,-0.6320679828470795,1.3487388349620373,0.6328797775574273
268,DOX,-0.06529330164382752,0.5271463760971393,-0.1238618050023276,0.8665375549881335,0.7642023981456569
