timestamp,open,high,low,close,volume,hist,macd_long,macd_short,open_hist,ret_5d,ret_3d,ret_2d,ret_1d,ret_10d,mom,ind3,ind4,ind1,ind2,final_sig,ticker,mean,std,sharpe,beta,r2
2020-07-13,60.31,60.42,58.98,59.15,65500,-0.12380602026927956,-0.5403782018222768,-0.6641842220915564,0.07145968356743859,,,,0.00879120879120876,,-0.08885198693903021,1,1,0.0,0.0,2,PJC,,,,,
2020-07-13,30.54,30.72,30.0,30.03,551000,0.0014553963317426033,-0.13268687833811307,-0.13123148200637047,0.047701902874337135,,,,0.0003330003330002107,,0.0031409576009971676,1,1,0.0,0.0,2,TRTN,,,,,
2020-07-13,80.3,84.46,80.15,81.56,2213200,0.00217447781912794,1.2755173540150762,1.277691831834204,0.06288802072952215,,,,0.03175576262873969,,0.0018212006551483223,1,1,0.0,0.0,2,ALB,0.09650412727010817,0.8027043489967476,0.1202237503642816,1.119625607564845,0.5502125369202122
2020-07-13,44.6,46.35,44.33,45.15,37400,0.04416726821157546,0.07497549056232877,0.11914275877390423,0.05367155260862688,,,,0.028349944629014523,,0.08077419418797903,1,1,0.0,0.0,2,UFPT,,,,,
2020-07-13,5.89,6.12,5.65,5.66,18101400,-0.033795670647772384,0.010463323420950072,-0.023332347226822314,0.0001887788642158262,,,,0.06183745583038869,,-0.2934867531237927,1,1,0.0,0.0,2,CLF,,,,,
2020-07-13,34.71,35.23,34.45,34.67,920500,0.03781922923267706,-0.030500096220261015,0.007319133012416046,0.07599296765390232,,,,0.02451687337755981,,0.06514716800272043,1,1,0.0,0.0,2,L,-0.6094477786199345,0.8218514652434351,-0.7415546536008354,1.3954990983987754,0.8153958952957332
2020-07-13,31.68,31.79,31.25,31.26,532400,-0.01642754459978213,0.9415027030071312,0.9250751584073491,0.0029573382412879656,,,,0.026871401151631558,,-0.05637673535241886,1,1,0.0,0.0,2,TTGT,,,,,
2020-07-13,29.47,29.98,29.01,29.09,366300,0.029496738626711233,0.07598706771602134,0.10548380634273258,0.07034664192836673,,,,-0.0013750429700928324,,0.053724900254077175,1,1,0.0,0.0,2,PHR,,,,,
2020-07-13,13.67,13.91,13.19,13.72,319200,-0.014191698014281648,0.00529417214052362,-0.008897525873758028,0.0007981183606102895,,,,-0.0007288629737609575,,-0.045311775435001055,1,1,0.0,0.0,2,PFS,,,,,
2020-07-13,20.68,20.72,19.42,19.48,2751300,-0.06824847717594174,-0.7279843237318995,-0.7962328009078412,0.03974265745995942,,,,-0.017967145790554473,,-0.10133627707282979,1,1,0.0,0.0,2,SIX,-0.8912707220038872,1.27121958506643,-0.7011146874025798,1.545568829227339,0.41805326371523344
2020-07-13,12.61,12.72,12.2,12.38,308300,-0.016438708891781534,-0.014700203760348668,-0.031138912652130202,0.00958033401371534,,,,0.0,,-0.04640971117685086,1,1,0.0,0.0,2,ALEX,,,,,
2020-07-13,68.77,69.88,67.87,68.74,216600,0.024641461708304946,0.8561470469966194,0.8807885087049243,0.06281548772619105,,,,0.021966831539133036,,0.030137402487664892,1,1,0.0,0.0,2,PLXS,,,,,
2020-07-13,10.98,11.1,10.57,10.57,359200,-0.006881985909724331,-0.27892661421938414,-0.28580860012910847,0.03263905270295819,,,,0.0018921475875117721,,-0.02622129813051299,1,1,0.0,0.0,2,UIS,,,,,
2020-07-13,21.0,21.36,20.39,20.85,1303000,-0.0585532964536985,-0.4354703879110889,-0.4940236843647874,0.006894309026268031,,,,0.030695443645083698,,-0.19458011856577848,1,1,0.0,0.0,2,UFS,-0.7144833153125274,0.8453276774982433,-0.8452146242591378,1.285441528398445,0.6539590334805213
2020-07-13,281.02,285.74,276.07,276.28,321900,-0.09767023675618525,6.906096956406541,6.808426719650356,0.10078500897943865,,,,0.018459533806283623,,-0.04725466706680119,1,1,0.0,0.0,2,POOL,0.6815296966286206,0.6567437812897761,1.0377406167290502,0.9468760407101096,0.5878823001234076
2020-07-13,87.0,89.08,83.79,84.08,268900,0.029874456278404793,-1.1491004774803155,-1.1192260212019107,0.2830377124606329,,,,0.009871550903901127,,0.013940796724302448,1,1,0.0,0.0,2,VAC,,,,,
2020-07-13,22.83,23.29,22.51,22.6,52900,0.005502185918141347,-0.06626930078048522,-0.060767114862343874,0.03656963952175413,,,,0.015929203539823078,,0.016959125469221244,1,1,0.0,0.0,2,CPSI,,,,,
2020-07-13,48.47,48.74,47.87,48.06,1705200,-0.034217970758613506,0.07903372920979253,0.04481575845117902,0.004277870877568132,,,,0.02143154390345403,,-0.12454539111759948,1,1,0.0,0.0,2,HRL,0.7678866713007049,0.4597577883376192,1.6701982887059084,0.5015163836414432,0.3365178677460843
2020-07-13,12.93,12.93,12.56,12.68,127700,-0.0155505793468107,0.12163958182846724,0.10608900248165654,0.003278757998624121,,,,0.0039432176656151174,,-0.17799104121937698,1,1,0.0,0.0,2,HRTG,,,,,
2020-07-13,24.37,24.51,23.86,24.19,73468300,-0.034901673717951054,-0.2748338337440466,-0.30973550746199763,0.031092270433679847,,,,-0.0020669698222406385,,-0.08781284728851046,1,1,0.0,0.0,2,BAC,-0.588876620898207,0.8265144407093985,-0.7124819505788349,1.4394901273234686,0.8578523739941523
2020-07-13,31.33,31.95,30.69,31.19,679000,0.017032324697127926,-0.16375033507428474,-0.14671801037715682,0.04916494579446867,,,,0.019878166078871384,,0.06522629258435503,1,1,0.0,0.0,2,USM,0.04638665030457378,0.6586401784392522,0.07042790862606346,0.6959492210150963,0.31575827000833845
2020-07-13,42.22,42.95,41.83,42.31,539500,0.06650321527809144,-0.9624465489551445,-0.895943333677053,0.11822156899014125,,,,0.01039943275821309,,0.10891014371626011,1,1,0.0,0.0,2,POR,,,,,
2020-07-13,119.78,120.99,118.66,119.2,4644600,-0.11467847877286297,-1.3075391821155866,-1.4222176608884496,0.04645046315029888,,,,0.011744966442952975,,-0.0703154690307096,1,1,0.0,0.0,2,IBM,0.24381266504645185,0.6009666642552698,0.4057008142849146,1.0223240423608109,0.8184128735691769
2020-07-13,29.99,30.44,29.67,29.74,4300,0.01581306187254169,0.010005358650140881,0.025818420522682572,0.06094324511487865,,,,0.04068594485541355,,0.04120237449875236,1,1,0.0,0.0,2,IHC,,,,,
2020-07-13,26.88,27.06,26.55,26.86,2720400,0.03919962027943252,-0.026648617615275427,0.012551002664157096,0.06483880554524099,,,,0.016753536857781137,,0.11015581849293879,1,1,0.0,0.0,2,IRM,-0.274455785336168,0.6312172693155507,-0.43480398695962375,0.9842968626532208,0.6876865421627534
2020-07-13,3.78,4.15,3.51,3.63,908100,0.039969275007945705,-0.028694604265991054,0.011274670741954651,0.08341861546076451,,,,-0.0826446280991735,,0.4608663690660271,1,1,0.0,0.0,2,INSE,,,,,
2020-07-13,59.84,60.62,58.39,58.58,19089100,-0.007790844582565015,-0.4987936643260162,-0.5065845089085812,0.07597136816798461,,,,0.006828269033799961,,-0.011138442360779316,1,1,0.0,0.0,2,INTC,0.70338438225288,0.7977733734592531,0.881684455327094,1.2474333101619413,0.6914673325266789
2020-07-13,16.69,17.02,16.36,16.73,2487300,-0.010690936005300203,-0.03299309599233173,-0.043684031997631934,0.01630821470795073,,,,0.009563658099222883,,-0.02279982754723935,1,1,0.0,0.0,2,UNM,-0.7046384965587986,1.0884949105813608,-0.6473512091870545,1.80797680573076,0.7802413663912862
2020-07-13,5.13,5.15,4.9501,4.99,13000,-0.003875974005984509,-0.07344749792284465,-0.07732347192882916,0.0073659707323696505,,,,0.044088176352705455,,-0.055712871863799425,1,1,0.0,0.0,2,CODA,,,,,
2020-07-13,35.09,35.24,34.27,34.44,10120900,-0.032267295269766405,-0.4626807785790939,-0.4949480738488603,0.016094759509038103,,,,0.022648083623693305,,-0.07179464992783753,1,1,0.0,0.0,2,BSX,-0.1544478556381973,0.6153037924143366,-0.2510107324906497,1.0101969396175985,0.7623053736434436
2020-07-13,10.55,10.71,10.19,10.52,1650300,-0.02155079843114527,-0.31582006711198696,-0.3373708655431322,0.009366919491226144,,,,-0.024714828897338337,,-0.10057210543428731,1,1,0.0,0.0,2,UMPQ,-0.6563232977948008,0.8273959318517111,-0.7932396964122727,1.265651328404569,0.6617553546320731
2020-07-13,28.55,29.31,28.4,28.63,3655000,-0.02384080966841895,-0.32383997997806657,-0.3476807896464855,0.007632024335983367,,,,0.03842123646524631,,-0.042554577460289136,1,1,0.0,0.0,2,IR,-0.2966553874100265,0.7073955848735578,-0.41936279184305575,0.9931487822667304,0.5574424105942017
2020-07-13,128.73,129.74,127.66,128.13,1498000,0.12308150021903819,1.1709697976425475,1.2940512978615857,0.28797094048811234,,,,0.01958947943494871,,0.0937184728067458,1,1,0.0,0.0,2,TROW,-0.138646273188469,0.7252132242900743,-0.19118001236697327,1.2108935714718403,0.7884544077036979
2020-07-13,10.0,10.0,9.6,9.6,221500,-0.011330266228137875,-0.15349438501610052,-0.1648246512442384,0.013856672750769017,,,,-0.01666666666666672,,-0.05232921463653084,1,1,0.0,0.0,2,LILA,,,,,
2020-07-13,13.4,13.4,13.12,13.27,55400,-0.011587318258666268,0.11310457581572403,0.10151725755705776,0.0036390830332491964,,,,-0.0007535795026375469,,-0.04434412248517927,1,1,0.0,0.0,2,ARD,-0.4934260480700702,0.9837497719219718,-0.5015767852286804,1.284157507303049,0.4819071486221304
2020-07-13,63.92,65.53,60.74,60.76,1937600,-0.14123290164111224,1.8709755426166284,1.729742640975516,0.011325560456480144,,,,0.05892034233048071,,-0.2319404207814052,1,1,0.0,0.0,2,CREE,0.11233022980574714,0.9566191803667408,0.11742418729539053,1.469323231784521,0.6671947036580224
2020-07-13,63.99,64.68,63.44,63.89,99400,0.026917702839738322,-0.47045927883569655,-0.4435415759959582,0.07324010870928449,,,,0.007982469870089215,,0.0374643348717565,1,1,0.0,0.0,2,MGEE,,,,,
2020-07-13,55.5,56.48,54.43,55.69,354100,0.05025218382155572,-1.0585137348294964,-1.0082615510079407,0.13652046041092936,,,,-0.01310827796731906,,0.08796336820777913,1,1,0.0,0.0,2,CBU,,,,,
2020-07-13,3.06,3.09,2.86,2.89,524200,0.0024921643620356287,-0.10872337596113406,-0.10623121159909843,0.017871925186050616,,,,0.02076124567474058,,0.0305989463288504,1,1,0.0,0.0,2,SXC,,,,,
2020-07-13,11.07,11.09,10.61,10.77,337700,-0.020012382886134147,0.03753323132057261,0.017520848434438463,0.02066621589049663,,,,-0.0055710306406684396,,-0.07640389730533535,1,1,0.0,0.0,2,OEC,,,,,
2020-07-13,2.58,2.9,2.56,2.67,6558800,0.003534039296103006,-0.1048531644827309,-0.10131912518662789,0.009808932145773178,,,,0.029962546816479474,,0.0288001703239605,1,1,0.0,0.0,2,MNK,,,,,
2020-07-13,129.42,132.09,128.85,130.57,3706100,-0.02393711912205365,1.5703082069599228,1.5463710878378691,0.01774491760584107,,,,0.048326568124377856,,-0.016975572799375747,1,1,0.0,0.0,2,CAT,-0.3330572963547058,0.6083608614549574,-0.5474666722612055,0.9760751839370148,0.7280145817664065
2020-07-13,17.88,18.16,17.35,17.72,223100,-0.01888836429133184,-0.19266519374765062,-0.21155355803898246,0.018088460497034442,,,,-0.0146726862302482,,-0.03633736255052425,1,1,0.0,0.0,2,CASH,,,,,
2020-07-13,51.03,51.03,49.88,50.22,14893100,-0.015926754973972113,1.089727351268476,1.0738005962945039,0.08742807638232897,,,,0.005575467941059342,,-0.02259003930634277,1,1,0.0,0.0,2,MS,-0.30052920219264195,0.852954810988379,-0.3523389496383725,1.4967980906938982,0.870904355915957
2020-07-13,38.11,38.3,37.1,37.15,2742600,0.028872348425810768,-0.5193755257904195,-0.4905031773646087,0.11936595236458925,,,,0.005652759084791459,,0.04617536137199312,1,1,0.0,0.0,2,AMTD,-0.3350939610475844,0.8024391288110138,-0.4175942436208192,1.2175694636804226,0.6511174994558395
2020-07-13,16.66,16.95,16.23,16.55,111900,-0.01802029855899917,-0.42876478317569294,-0.4467850817346921,0.02288465247025795,,,,0.022356495468278004,,-0.040640178068153614,1,1,0.0,0.0,2,CAI,,,,,
2020-07-13,10.09,10.3,9.81,9.93,482900,0.021546948123247978,-0.5478267554733447,-0.5262798073500967,0.052696462875851835,,,,0.010070493454179319,,0.14055322582940727,1,1,0.0,0.0,2,MSGN,,,,,
2020-07-13,14.35,14.77,13.76,14.15,169700,0.006981175850045471,-0.0624110474168839,-0.05542987156683843,0.0922420181561962,,,,-0.041696113074204955,,0.028105070492502847,1,1,0.0,0.0,2,MSON,,,,,
2020-07-13,53.33,53.6,51.86,52.2,27075500,-0.12533188292358488,0.25581804169752587,0.13048615877394099,0.016959722877809558,,,,-0.039272030651341105,,-0.12267570285504385,1,1,0.0,0.0,2,C,-0.7257898302973159,0.9429820839304828,-0.7696751005831641,1.5999271703939508,0.8141222281133884
2020-07-13,33.08,33.2,32.53,32.68,121400,0.0037397532290399105,0.16500652845140845,0.16874628168044836,0.06059840252002746,,,,0.029069767441860517,,0.007406863814824945,1,1,0.0,0.0,2,STC,,,,,
2020-07-13,22.17,22.91,21.41,22.5,225900,-0.017852330555164664,-0.40935843929418103,-0.4272107698493457,0.013778815809246503,,,,-0.01244444444444448,,-0.055244730790684225,1,1,0.0,0.0,2,STBA,,,,,
2020-07-13,55.37,56.86,53.95,54.77,639900,-0.02282397857744467,-1.3762390671578233,-1.399063045735268,0.08108662640025632,,,,0.02519627533321156,,-0.019574466937394362,1,1,0.0,0.0,2,NUVA,,,,,
2020-07-13,9.82,10.14,9.14,9.14,421400,0.03866853394341182,-0.034814278372931017,0.0038542555704808024,0.1050530866363873,,,,0.015317286652078543,,0.2523895501916095,1,1,0.0,0.0,2,SSP,,,,,
2020-07-13,80.78,82.73,79.97,81.57,1437800,0.09196129791202434,-0.6009990666046034,-0.5090377686925791,0.19487517136402843,,,,0.0009807527277185812,,0.0805552482491955,1,1,0.0,0.0,2,NTRS,-0.3833814261827528,0.7455294298060016,-0.5142404992416123,1.2475106969640783,0.7918720978716857
2020-07-13,17.0,17.49,16.73,16.91,1424900,-0.031177585675229658,-0.5403592352283875,-0.5715368209036171,0.009318098719209189,,,,-0.0023654642223536193,,-0.0629185115953293,1,1,0.0,0.0,2,NCR,-0.6788117450356301,1.1484666267009729,-0.5910591820900798,1.592902370982629,0.5440485113023263
2020-07-13,46.84,47.89,45.09,46.8,303600,-0.07752753607620666,-1.7869194353990678,-1.8644469714752745,0.05971957533162486,,,,-0.031837606837606724,,-0.10787140221206455,1,1,0.0,0.0,2,SSB,,,,,
2020-07-13,53.81,54.35,53.14,53.35,262200,0.04827633749948956,0.7325345294219737,0.7808108669214633,0.0998646450737698,,,,0.029803186504217427,,0.10541807989199271,1,1,0.0,0.0,2,SXT,,,,,
2020-07-13,13.21,13.22,12.56,12.86,503000,-0.018544287236729934,0.08955910263668362,0.07101481539995369,0.008729990523273237,,,,-0.010886469673405785,,-0.07264493626994105,1,1,0.0,0.0,2,OFG,,,,,
2020-07-13,2.75,2.83,2.66,2.75,4088600,-0.0018329389251532033,-0.05363808023389164,-0.05547101915904484,0.005896262671573491,,,,0.021818181818181737,,-0.026975605347244924,1,1,0.0,0.0,2,BGCP,,,,,
2020-07-13,44.0,46.68,43.66,45.57,763500,0.024747592805378082,-0.611613534495428,-0.5868659416900499,0.03498127636511472,,,,-0.006802721088435382,,0.03254135512738621,1,1,0.0,0.0,2,AMN,,,,,
2020-07-13,7.75,7.75,7.3,7.38,515100,-0.0166687253895888,-0.14988987292289718,-0.16655859831248598,0.006080413210150709,,,,0.013550135501354976,,-0.11971721598005698,1,1,0.0,0.0,2,LPG,,,,,
2020-07-13,36.88,37.09,36.31,36.35,394600,-0.08438004221909812,-1.0637961361603174,-1.1481761783794155,0.00033354671562380034,,,,0.03823933975240723,,-0.18727175887164732,1,1,0.0,0.0,2,PBH,,,,,
2020-07-13,7.66,7.76,7.57,7.59,231000,0.012810512647179612,-0.07283625489283432,-0.06002574224565471,0.0276870900305701,,,,0.027667984189723382,,0.0972474800277177,1,1,0.0,0.0,2,TPRE,,,,,
2020-07-13,29.42,30.21,29.25,29.75,2843400,-0.023279847932989817,-0.19328544996560765,-0.21656529789859746,0.04308120490777889,,,,-0.00369747899159667,,-0.04706689313989543,1,1,0.0,0.0,2,CF,-0.6340088797589608,0.7966990558776014,-0.7957946919625383,1.2246791984374943,0.668270277435135
2020-07-13,62.33,63.77,61.77,62.12,141800,0.01936287384695831,0.09533729262583548,0.1147001664727938,0.051900960173509134,,,,0.009336767546684,,0.03081695909371518,1,1,0.0,0.0,2,SJW,,,,,
2020-07-13,5.1,5.23,4.76,5.02,270000,-0.014515937163410708,-0.3470874612732717,-0.36160339843668243,0.012369413339772373,,,,0.03585657370517947,,-0.046496811222587864,1,1,0.0,0.0,2,OSW,,,,,
2020-07-13,18.3,18.63,17.85,18.12,504600,-0.027181087791993325,0.04201438835533941,0.014833300563346086,0.0004018157071197445,,,,0.05739514348785857,,-0.05907075209580053,1,1,0.0,0.0,2,AQUA,,,,,
2020-07-13,46.57,50.1,45.22,48.53,11281300,0.193418260839185,-0.8182156939607068,-0.6247974331215218,0.2121549529823914,,,,-0.023490624356068412,,0.28948400580146805,1,1,0.0,0.0,2,LVS,-0.6054872963815523,0.7894343488596329,-0.7669887904626915,1.0557388458288135,0.5057979134665342
2020-07-13,61.6,62.83,60.5,61.54,39600,-0.0947536582909414,-0.8959534686334074,-0.9907071269243488,0.008946648913251365,,,,-0.006174845628859282,,-0.15723351534811233,1,1,0.0,0.0,2,TMP,,,,,
2020-07-13,73.07,74.86,72.25,73.24,524600,-0.06221569228904585,-0.01625397906900431,-0.07846967135805016,0.04433204326245311,,,,0.027717094483888705,,-0.06358062673645448,1,1,0.0,0.0,2,OSK,-0.541477974355421,0.6444852307183748,-0.8401712693274027,1.0151181900353885,0.7016222440494957
2020-07-13,2.32,2.33,2.2,2.2,1435600,0.002783484724352109,-0.18043762534015553,-0.17765414061580342,0.014161347346371339,,,,0.050000000000000044,,0.042674907637899266,1,1,0.0,0.0,2,TK,,,,,
2020-07-13,46.86,47.23,45.27,45.66,3059200,0.012436534132808319,-0.5563204724886415,-0.5438839383558332,0.11393478132004442,,,,0.016425755584756896,,0.011419579533149263,1,1,0.0,0.0,2,LYV,-0.7070320224404013,0.9994638314598988,-0.7074113141319506,1.164462389437568,0.3838953351452731
2020-07-13,10.8,11.03,10.6,10.77,84700,-0.005057617663165648,0.15003544703120025,0.1449778293680346,0.0022601873727980115,,,,0.022284122562674202,,-0.04452940748132882,1,1,0.0,0.0,2,TITN,,,,,
2020-07-13,68.44,70.93,67.74,70.3,805400,0.012429631513431683,-0.8579455197166838,-0.8455158882032521,0.08203945675238977,,,,-0.02204836415362732,,0.01261270464519648,1,1,0.0,0.0,2,MAN,-0.4430491513476675,0.7157691520940362,-0.6189832993661352,0.9774086532706636,0.5273542767252297
2020-07-13,5.49,5.6,5.23,5.28,259900,0.008243952419916267,-0.42871692118173477,-0.4204729687618185,0.03607298474837306,,,,0.022727272727272707,,0.0496371129738308,1,1,0.0,0.0,2,CEIX,,,,,
2020-07-13,21.25,21.54,20.53,20.55,12975800,-0.006427224403400267,0.6175285770126715,0.6111013526092712,0.044256974301401186,,,,0.006812652068126646,,-0.02438873868648422,1,1,0.0,0.0,2,ON,-0.5198591158780121,1.1710744130030453,-0.4439163814918568,1.5197088528011824,0.4762641264996443
2020-07-13,51.97,52.2,51.51,51.65,5933000,-0.012364091984365125,-0.057449607579835124,-0.06981369956420025,0.037364283241227036,,,,0.023233301064859768,,-0.02663441169789607,1,1,0.0,0.0,2,MDLZ,0.31379277424664753,0.5460549518845971,0.5746542049726971,0.8969169563620606,0.7630057964976358
2020-07-13,3.53,3.74,3.33,3.51,2316700,-0.006484206365950929,-0.09527789675882659,-0.10176210312477751,0.012483030711263152,,,,-0.05128205128205121,,-0.055679200144840554,1,1,0.0,0.0,2,MESA,,,,,
2020-07-13,37.5,37.95,37.1,37.41,6441200,-0.002173195432957209,-0.003204173265830923,-0.005377368698788132,0.05942955133550261,,,,0.012830793905372895,,-0.0030559729207661947,1,1,0.0,0.0,2,MET,-0.5186593409187894,0.8677824817034216,-0.5976835806833554,1.5144590759202756,0.8613693122256857
2020-07-13,39.46,40.5,38.58,39.15,33700,0.10641277258238702,-0.4876171355049398,-0.3812043629225528,0.2096399940146333,,,,0.0022988505747127963,,0.1427451734606073,1,1,0.0,0.0,2,CRAI,,,,,
2020-07-13,53.68,54.29,52.39,53.21,61500,-0.04185099379355095,0.8612138935426386,0.8193628997490876,0.018127605216524345,,,,0.006953580154106298,,-0.03487964153131874,1,1,0.0,0.0,2,BBSI,,,,,
2020-07-13,119.6,121.3,118.92,120.17,1432900,0.16325582202858913,-1.7165521691384105,-1.5532963471098213,0.251917374864411,,,,0.013896979279354182,,0.08653587455212962,1,1,0.0,0.0,2,SRE,0.057637695811502576,0.7301971343209781,0.07893443167933106,1.129146341011149,0.676264021250432
2020-07-13,6.75,6.94,6.67,6.81,1639800,0.005848455751602477,-0.19627166472355156,-0.1904232089719491,0.013267739029135889,,,,-0.002936857562408135,,0.04300473032657573,1,1,0.0,0.0,2,ESRT,-0.7087404376215707,0.7355487633442538,-0.9635532991710896,1.087517813342304,0.6182240378722024
2020-07-13,6.53,6.63,6.41,6.46,163300,-0.0006087761986477702,-0.11150722388991105,-0.11211600008855882,0.014107712496268104,,,,0.024767801857585203,,-0.005626573426943439,1,1,0.0,0.0,2,GLRE,,,,,
2020-07-13,73.35,73.68,71.98,72.52,379900,-0.10088636705528087,-1.273325012496557,-1.3742113795518378,0.03887842009593245,,,,0.01185879757308328,,-0.07107226047472974,1,1,0.0,0.0,2,GL,-0.3718926729854479,0.7593100549391205,-0.4897770950962388,1.3276243278107849,0.8645859426073101
2020-07-13,9.35,9.36,9.0,9.12,1019200,0.0008875554441820643,-0.696766276572456,-0.695878721128274,0.0367641036770765,,,,-0.0010964912280702066,,0.0035263952545844515,1,1,0.0,0.0,2,CXW,,,,,
2020-07-13,48.85,49.66,48.63,48.65,352200,0.037266377320743616,-0.07579147116527035,-0.03852509384452674,0.0800447033912088,,,,0.056937307297019624,,0.08376412042849511,1,1,0.0,0.0,2,GGG,-0.020772267146924598,0.6370295607476912,-0.032608011349652084,1.0564828411162863,0.7778606317612181
2020-07-13,15.66,16.34,15.56,15.84,3885600,0.040205965662723164,-0.5150704933935584,-0.4748645277308352,0.06591680199656746,,,,0.018939393939394034,,0.08043133389105803,1,1,0.0,0.0,2,XRX,-0.806927915305288,0.8486680930994278,-0.9508168409611109,1.2488903389966208,0.6124475913393694
2020-07-13,7.03,7.21,5.66,5.7,23134600,-0.003347340373258345,-0.1614235698380745,-0.16477091021133283,0.11175611089263732,,,,-0.04035087719298258,,-0.011637773579621357,1,1,0.0,0.0,2,EVRI,,,,,
2020-07-13,11.99,12.19,11.74,11.88,2374600,0.014164339461743891,-0.20732262469130336,-0.19315828522955947,0.03934840189353875,,,,0.002525252525252375,,0.06478620024889781,1,1,0.0,0.0,2,GEO,,,,,
2020-07-13,21.06,21.5,20.75,20.96,137500,0.012522529073686506,-0.2038673382850768,-0.1913448092113903,0.04148370378970134,,,,0.024332061068702115,,0.04595993742512141,1,1,0.0,0.0,2,RAVN,,,,,
2020-07-13,58.22,59.49,57.92,58.54,897300,0.0019482802851030698,0.02811295768801892,0.03006123797312199,0.06224362114255432,,,,0.023402801503245696,,0.0019776517035079992,1,1,0.0,0.0,2,WRB,-0.3760402002707869,0.6998683373032026,-0.5373013468787283,1.1693335400954528,0.7894782856087391
2020-07-13,12.2,12.38,11.74,11.91,1420400,-0.028224486000186608,-0.09668215251776409,-0.1249066385179507,0.012325483244200769,,,,0.03946263643996639,,-0.08518804210114422,1,1,0.0,0.0,2,DAN,,,,,
2020-07-13,19.68,19.94,19.11,19.63,294100,0.002981573872962273,-0.6024438429444215,-0.5994622690714593,0.046129619801670185,,,,-0.013245033112582627,,0.008060490912174307,1,1,0.0,0.0,2,WSBC,,,,,
2020-07-13,61.13,61.61,59.54,60.03,235400,-0.056474868148834956,-0.6725914780603592,-0.7290663462091942,0.08797016923719903,,,,0.019157088122605304,,-0.08578035720174754,1,1,0.0,0.0,2,GATX,,,,,
2020-07-13,2.41,2.44,2.3,2.32,7024000,-0.006860673760470948,-0.1274615508583513,-0.13432222461882226,0.00854866038927904,,,,0.07758620689655182,,-0.09762456838042474,1,1,0.0,0.0,2,WTI,,,,,
